地区,经济,工业,服务
醴陵市,32.95610875,809.4146336,0.54201404
湘潭市,29.57448308,451.7206304,0.773387342
雨湖区,44.21589203,104.9319336,0.867434971
岳塘区,21.55918474,113.450411,0.792527451
湘潭县,78.76944531,820.2898409,0.642284199
湘乡市,40.84115395,625.8385548,0.343418405
韶山市,80.59753792,743.9242103,0.329135493
衡阳市,86.75255231,740.8669275,0.901527046
珠晖区,87.56643535,173.2455912,0.701683225
雁峰区,47.60655938,973.5498178,0.024133423
石鼓区,70.61107753,774.8593159,0.209106431
蒸湘区,39.23813596,787.9969835,0.480946006
南岳区,26.22301064,708.9902199,0.772852996
衡阳县,48.75227711,486.0816629,0.911373435
衡南县,52.59220256,561.5867182,0.403485158
衡山县,92.76099973,755.2699103,0.792033446
衡东县,38.37005854,950.8591272,0.898437238
祁东县,27.16085549,701.2304759,0.558577626
耒阳市,15.06543707,404.0321294,0.833649604
常宁市,31.74709174,356.5055247,0.442157484
邵阳市,20.72357241,450.139553,0.056509128
双清区,61.69840861,769.9130815,0.331557657
大祥区,58.11275687,903.1887957,0.413339872
北塔区,84.36138839,400.340832,0.151992877
邵东县,34.96060365,985.2891296,0.970062381
新邵县,50.0830321,456.2160583,0.307732996
邵阳县,58.79982158,830.3206923,0.736395329
隆回县,57.46011024,19.73047386,0.013842723
洞口县,82.22251713,296.0980775,0.773693918
绥宁县,13.68696165,476.4117667,0.053554806
新宁县,42.40583328,559.2686583,0.138917925
城步苗族自治县,86.94034756,158.613902,0.642044481
武冈市,64.26983053,661.0871042,0.282189115
岳阳市,96.96540693,716.009007,0.217202342
岳阳楼区,46.62665293,184.8895194,0.221571004
云溪区,11.13036482,85.09170247,0.326059941
君山区,71.83400102,328.4838767,0.757796951
岳阳县,90.29663691,281.5993771,0.443238954
华容县,14.52291119,934.0644325,0.006522925
湘阴县,57.51376797,295.3337284,0.643117826
平江县,79.59825331,947.932967,0.544350897
汨罗市,22.09048415,795.2344511,0.317483297
临湘市,35.37413951,590.552213,0.96428576
常德市,84.81912596,772.0126555,0.479648065
武陵区,55.43612158,299.410198,0.679477158
鼎城区,91.94064892,242.3019461,0.701427741
安乡县,24.05509119,328.9599893,0.364451562
汉寿县,92.63292887,453.3702062,0.659423913
澧县,43.52878662,925.1040555,0.211288809
临澧县,43.03810127,403.9628077,0.782144475
桃源县,87.69399331,502.4896676,0.489493217
石门县,16.52504978,529.1794785,0.678284931
津市市,36.64637744,652.9629038,0.480429632
张家界市,88.58769248,529.6440757,0.571655001
永定区,88.48971686,140.5513358,0.555664388
武陵源区,87.30381519,508.9251436,0.8034125
慈利县,89.91700804,471.4122583,0.414123132
桑植县,93.4314412,21.51601651,0.722064529
益阳市,94.04623466,700.3619842,0.018322969
资阳区,56.78725439,723.3406984,0.213754475
赫山区,53.91849048,188.8451548,0.855825622
南县,30.36817609,747.5075874,0.546087822
桃江县,89.16311003,604.3398846,0.355735022
安化县,80.77110423,943.6266306,0.139459057
沅江市,28.71087349,529.231357,0.008760213
郴州市,18.2422015,706.9946798,0.418067478
北湖区,61.40906742,786.2421289,0.747350023
苏仙区,87.40636697,705.3001452,0.690089159
桂阳县,40.73886097,840.3269011,0.151035206
宜章县,99.62314627,87.76957989,0.618855813
永兴县,86.99577358,293.7176974,0.214838245
嘉禾县,32.91791219,664.1461776,0.029006479
临武县,49.86967782,523.2278567,0.272611734
汝城县,73.63743049,657.2036575,0.076446428
桂东县,68.67527641,303.7887428,0.714356913
安仁县,87.83620317,497.0684722,0.086604812
资兴市,81.03594012,284.1545434,0.413272348
永州市,17.5070455,388.899777,0.395343803
零陵区,48.16953206,8.378450757,0.359308896
冷水滩区,80.59770234,657.0859595,0.450091731
祁阳县,48.53782581,751.4365277,0.67569918
东安县,66.96634128,941.0354962,0.825220704
双牌县,22.63214924,875.0506539,0.075850693
道县,65.82260939,247.465847,0.420250436
江永县,38.91681449,798.8915838,0.571404835
宁远县,71.05279239,9.821888484,0.274605995
蓝山县,94.01500035,624.6157886,0.622491133
新田县,16.03164176,600.2367918,0.826843918
江华瑶族自治县,60.7405506,58.49396949,0.641122376
怀化市,58.64371684,462.8944213,0.868172371
鹤城区,67.82890069,471.5917216,0.491245306
中方县,55.80726316,839.9805348,0.40922368
沅陵县,46.56433101,363.077674,0.885885575
辰溪县,16.48097904,274.2239866,0.552985052
溆浦县,96.53678733,904.3215868,0.090215494
会同县,56.81856876,209.2280677,0.433149071
麻阳苗族自治县,68.81163386,501.1111446,0.997653686
新晃侗族自治县,83.08431631,15.58733918,0.431048163
芷江侗族自治县,61.17033856,706.9701117,0.888713034
靖州苗族侗族自治县,18.43259705,249.938523,0.078649363
通道侗族自治县,38.46146329,600.3493653,0.315176518
洪江市,43.08311592,133.8776432,0.981553804
娄底市,88.21226385,516.1721121,0.443229143
娄星区,29.74998316,70.00635564,0.411129364
双峰县,87.2919516,941.6059174,0.038992088
新化县,59.59404778,593.7199841,0.285445516
冷水江市,23.41060433,456.3888387,0.51217875
涟源市,62.5576453,561.1919434,0.783969215
湘西土家族苗族自治州,92.91310772,899.9374609,0.1928382
吉首市,48.5703987,203.6081503,0.72653929
泸溪县,66.10524149,75.01673608,0.129386311
凤凰县,24.96377478,845.7000279,0.992769403
花垣县,77.91977088,498.6437462,0.553316222
保靖县,51.38076175,488.9771697,0.725171506
古丈县,88.47532682,41.22113338,0.780122853
永顺县,77.08242419,740.5598233,0.436743014
龙山县,28.4530798,378.8570016,0.031421286
广东省,48.33564663,595.3411385,0.372093595
广州市,77.52242255,715.9550438,0.0876636
荔湾区,67.0145149,58.50625483,0.006655574
越秀区,54.26783138,477.7471307,0.246302077
海珠区,75.65233741,948.8727265,0.998497225
天河区,62.24747933,512.3344491,0.374671141
白云区,13.46876056,901.9035664,0.593451208
黄埔区,89.62874971,89.96790644,0.775128845
番禺区,17.34274478,252.4378827,0.525901104
花都区,80.61586967,519.0526906,0.050894966
南沙区,83.71508362,328.8123472,0.861040625
从化区,21.89158722,589.9610218,0.178107921
增城区,83.25633721,378.6356525,0.31628486
韶关市,85.80150822,465.9914047,0.799747569
武江区,87.37961892,721.9977883,0.151530394
浈江区,58.84838853,942.021065,0.684028122
曲江区,64.53341888,710.7079548,0.570011979
始兴县,21.42150918,665.4325356,0.750734218
仁化县,46.0169633,697.5967076,0.938446816
翁源县,72.68875313,913.0176315,0.625604641
乳源瑶族自治县,28.42028184,747.3834057,0.902862485
新丰县,39.11155375,14.23509553,0.393687617
乐昌市,31.81082609,228.4432905,0.387715747
南雄市,37.16891144,953.4710655,0.840894459
深圳市,46.45394855,27.85792444,0.950588184
罗湖区,40.08276871,232.5362874,0.640101947
福田区,94.04140418,437.463986,0.514021989
南山区,68.55078269,699.2144337,0.824372094
宝安区,15.04803366,245.6810412,0.520629061
龙岗区,94.34656477,684.5308052,0.754622088
盐田区,68.22574087,12.21764414,0.915141319
龙华区,43.7933138,705.2776045,0.77515613
坪山区,94.55355849,915.373952,0.110874757
珠海市,21.95832078,530.9436406,0.95254712
香洲区,26.11024787,921.1121361,0.917404384
斗门区,37.50396334,972.4213785,0.735709654
金湾区,57.72666227,839.0683541,0.174725009
汕头市,71.95600966,875.0522042,0.36400788
龙湖区,73.95624784,543.1935548,0.23479834
金平区,62.39822122,347.1460323,0.746325838
濠江区,92.71935713,280.1451859,0.380057502
潮阳区,49.75163578,196.72537,0.575932026
潮南区,80.76210935,908.1199758,0.808482442
澄海区,80.47624613,910.7678841,0.590075143
南澳县,32.5833845,371.8712775,0.838215959
佛山市,29.59199729,73.11486972,0.162807086
禅城区,42.81686503,26.01085525,0.910626436
南海区,33.62535269,941.1095777,0.750035347
顺德区,73.62999532,632.9237089,0.928369211
三水区,63.7374026,507.0772475,0.875920322
高明区,82.70398086,551.1702213,0.467360637
江门市,83.57974409,288.466633,0.704211369
蓬江区,50.09343221,159.0548813,0.162907503
江海区,23.50297823,297.0734409,0.624806163
新会区,51.58028106,971.9758084,0.390314306
台山市,82.18214405,139.4646302,0.494641505
开平市,69.13850562,914.1607675,0.009002161
鹤山市,81.67511827,321.4475208,0.717012156
恩平市,20.26646956,582.8165498,0.775547985
湛江市,63.3659192,487.0185308,0.620109394
赤坎区,39.0047516,615.2179707,0.249976885
霞山区,55.06920162,247.3483371,0.823676974
坡头区,88.43756137,170.8356654,0.095620757
麻章区,72.26731834,660.6838625,0.874452848
遂溪县,68.61393233,735.6449162,0.773373528
徐闻县,85.98099231,73.69988493,0.026600218
廉江市,26.14704646,653.3369485,0.027650748
雷州市,23.45423432,709.8622975,0.911505433
吴川市,24.14429701,238.6566925,0.474386411
茂名市,49.39562077,481.153052,0.506517135
茂南区,66.59688605,792.6544311,0.909555049
电白区,49.2027333,118.0903333,0.527950361
高州市,63.7228915,190.7602428,0.517196011
化州市,45.5426024,228.1977397,0.522432831
信宜市,16.30637716,933.2252184,0.543068398
肇庆市,32.99927567,475.6654005,0.814517923
端州区,64.84442973,491.8187585,0.933940313
鼎湖区,13.46964524,441.0177935,0.666010268
高要区,17.43997187,792.3865135,0.276724478
广宁县,57.71262139,441.6026061,0.882164951
怀集县,88.76716404,544.0975813,0.759525282
封开县,50.58354667,46.40489739,0.859571579
德庆县,56.42188698,863.4247178,0.714509689
四会市,21.89440055,221.6041607,0.535295867
惠州市,31.30448184,173.2889713,0.531487197
惠城区,55.86591891,231.173802,0.484909011
惠阳区,84.57189141,231.896084,0.194856683
博罗县,35.99339942,501.1509637,0.874498585
惠东县,15.6840542,363.4390288,0.309106966
龙门县,98.39662565,538.4302034,0.287172974
梅州市,94.37965483,316.4353526,0.351490897
梅江区,66.90975169,459.5915951,0.972112268
梅县区,75.13561431,990.1571819,0.274608054
大埔县,89.72111993,38.70731754,0.783949011
丰顺县,42.30789319,833.384883,0.445190455
五华县,91.92060077,28.35117452,0.036649322
平远县,34.40869306,670.7782822,0.064040946
蕉岭县,12.85504123,334.3573276,0.097194839
兴宁市,98.94581111,731.0947487,0.943333412
汕尾市,42.98656738,432.4860566,0.699414951
城区,35.76097075,929.1261319,0.84017073
海丰县,78.58297405,913.8063832,0.90236349
陆河县,95.95272402,619.035711,0.669125756
陆丰市,48.25734645,226.7859904,0.32322303
河源市,56.58123895,375.7189214,0.446427317
源城区,79.18204244,141.4977281,0.574773938
紫金县,79.42345035,622.0485866,0.261289836
龙川县,60.73688339,922.675142,0.200674258
连平县,25.76203788,218.517712,0.913798029
和平县,55.98503394,672.5736559,0.762904148
东源县,83.67772541,589.2644284,0.241235376
阳江市,67.26283343,321.8393638,0.992022963
江城区,15.41684659,239.3421157,0.905001405
阳东区,65.1975379,651.9554476,0.780248866
阳西县,70.9510772,65.18724012,0.034428154
阳春市,48.56371335,234.4751183,0.521891505
清远市,15.62188267,359.0626471,0.275158067
清城区,94.54660142,222.3017772,0.535918758
清新区,74.82342884,297.7674521,0.479882417
佛冈县,24.62621301,331.1819968,0.891092719
阳山县,54.32252337,318.0938449,0.772318388
连山壮族瑶族自治县,37.59464667,22.32611056,0.007901103
连南瑶族自治县,24.5950984,186.3380931,0.516660364
英德市,95.42719797,373.4818876,0.616068837
连州市,56.37240302,378.1754206,0.750172466
东莞市,14.24283516,591.5233311,0.457691478
中山市,98.35772605,246.7385634,0.187968276
潮州市,84.06282799,896.0793123,0.03251628
湘桥区,45.83453713,49.09773365,0.466031846
潮安区,28.59975355,968.0208405,0.492144031
饶平县,99.97561258,566.9535124,0.206929115
揭阳市,18.26973177,795.284845,0.932106668
榕城区,53.79351613,220.6786509,0.74307373
揭东区,23.50744513,734.3069409,0.025627728
揭西县,22.46204148,360.732797,0.720276137
惠来县,64.0672535,593.9636578,0.08746842
普宁市,34.67407501,370.7452576,0.192145221
云浮市,21.55820734,271.1780431,0.743092003
云城区,63.67522992,528.8426846,0.545160448
云安区,90.32357911,206.7516873,0.399099406
新兴县,31.05630276,736.3697688,0.047453301
郁南县,14.63601024,965.2922998,0.904089499
罗定市,73.61815862,847.6031693,0.801211441
广西壮族自治区,88.02045763,750.690754,0.629894384
南宁市,31.55610373,991.6007488,0.362164326
兴宁区,37.25432398,620.89892,0.096662823
青秀区,23.68162101,777.728869,0.304176984
江南区,68.92164538,743.1046442,0.60750138
西乡塘区,49.86600317,263.4808878,0.057476657
良庆区,28.31182224,96.43656797,0.904588895
邕宁区,78.8152528,125.2736492,0.362228841
武鸣区,85.74006092,861.7006589,0.364067364
隆安县,70.69894198,665.8755526,0.820676291
马山县,96.611553,562.5254482,0.69666794
上林县,58.10263002,291.4920942,0.757859935
宾阳县,69.5814033,176.1220508,0.522433244
横县,15.44303962,159.8678045,0.734340479
柳州市,80.39283693,774.5228749,0.623453906
城中区,68.73013705,463.8132752,0.803994606
鱼峰区,79.73817229,270.8089057,0.238861689
柳南区,45.19442206,443.2922443,0.002102215
柳北区,50.67085367,729.8402582,0.155468392
柳江区,25.04652007,235.2644405,0.170345643
柳城县,49.46163958,617.6947526,0.663065655
鹿寨县,94.17345897,441.766933,0.381965879
融安县,88.28416148,289.4714485,0.495986996
融水苗族自治县,41.01838105,151.1960863,0.125280897
三江侗族自治县,83.91755113,48.17673068,0.670499624
桂林市,43.3920702,189.9352444,0.929823854
秀峰区,50.9115764,281.4178782,0.159461025
叠彩区,60.12399564,604.011313,0.858046737
象山区,60.32512903,135.2087923,0.908604139
七星区,56.69819066,376.1859197,0.596173476
雁山区,93.35621711,47.11855504,0.01694147
临桂区,73.8839765,710.018613,0.062086251
阳朔县,89.9213725,3.248168618,0.327131857
灵川县,76.09877303,968.7269056,0.415433878
全州县,78.04596107,824.3531616,0.346593331
兴安县,54.58866808,791.5177834,0.184500441
永福县,86.45847382,608.7839369,0.274227459
灌阳县,87.27885364,676.3615198,0.453225827
龙胜各族自治县,70.06732297,373.8888331,0.171418135
资源县,56.76185083,988.4090174,0.916573032
平乐县,86.8810688,467.9974712,0.817720701
荔浦县,42.56843986,442.6425478,0.058375603
恭城瑶族自治县,79.73530147,721.3336861,0.814827338
梧州市,53.03834859,888.4022868,0.67110358
万秀区,67.56809588,119.6068064,0.067854955
长洲区,52.02833579,997.0939732,0.830083081
龙圩区,47.84124932,323.8233831,0.070503803
苍梧县,55.97714283,216.2262002,0.354715413
藤县,31.5857835,892.4329794,0.155447058
蒙山县,81.57819036,347.1696358,0.663671006
岑溪市,95.70940198,89.31111045,0.513133698
北海市,49.71324705,922.3738275,0.122111247
海城区,25.75108756,468.1877277,0.453506775
银海区,45.09311867,585.8823822,0.527076538
铁山港区,37.9675777,770.7749595,0.915947254
合浦县,80.62172327,511.3713817,0.369508723
防城港市,45.77430363,607.1582195,0.591989897
港口区,13.3194755,362.4939785,0.310775727
防城区,80.93805121,322.9136422,0.251759258
上思县,81.24224995,435.7312525,0.105582292
东兴市,83.01700872,8.738129596,0.52198991
钦州市,91.20713902,308.8713079,0.436227535
钦南区,41.4556041,346.5732692,0.879003837
钦北区,68.9523973,742.9138302,0.881489495
灵山县,17.64251233,725.7376803,0.876148262
浦北县,15.01213251,348.8479516,0.470280143
贵港市,41.02608489,897.589097,0.390475954
港北区,44.48472152,637.2064595,0.950020845
港南区,35.19094349,321.7556472,0.867917078
覃塘区,92.08967246,35.84049498,0.710929844
平南县,95.86159363,824.7850156,0.706988274
桂平市,81.22729088,765.5833281,0.129393861
玉林市,22.18002295,597.7686877,0.585924577
玉州区,35.73203508,447.9174431,0.489046562
福绵区,31.45282068,763.6906905,0.398102966
容县,23.22906276,976.6509696,0.168842538
陆川县,59.65442823,430.2324519,0.933737509
博白县,61.02228725,847.3249268,0.562588578
兴业县,59.02789511,138.752359,0.105083477
北流市,30.16758911,840.1054448,0.285511625
百色市,72.85585759,379.6512397,0.375804966
右江区,80.22072362,614.5733842,0.687066128
田阳县,12.42963853,894.7081499,0.6178479
田东县,91.41726076,821.2085097,0.497021236
平果县,99.7897253,918.2205127,0.047775756
德保县,16.41064761,511.5799546,0.034537145
那坡县,38.07579712,23.52160714,0.046392105
凌云县,24.99868891,778.3512884,0.877501567
乐业县,52.0040376,716.7889101,0.325174705
田林县,22.58185528,709.3659587,0.939974267
西林县,58.47008595,844.54846,0.17340972
隆林各族自治县,78.24840049,109.7607307,0.547672288
靖西市,64.81850869,686.8686904,0.410929939
贺州市,52.39125218,692.8690603,0.853721149
八步区,38.84284317,833.1942853,0.560853413
平桂区,62.14795075,6.529642597,0.550991763
昭平县,95.87372692,224.7057718,0.028994263
钟山县,48.63985046,750.8747685,0.078801681
富川瑶族自治县,88.58189107,518.019026,0.072409153
河池市,56.17070878,960.5643146,0.876452322
金城江区,20.63172184,479.9670723,0.41261698
宜州区,84.88282415,482.4370027,0.886668613
南丹县,98.10525515,125.7943296,0.500201757
天峨县,60.9963939,809.8932772,0.273251263
凤山县,88.30009746,450.7683079,0.894172466
东兰县,24.66513408,143.4920651,0.948143943
罗城仫佬族自治县,19.88040989,383.8607612,0.474246808
环江毛南族自治县,71.71360059,845.4594943,0.649197719
巴马瑶族自治县,91.44298014,329.9689996,0.109612892
都安瑶族自治县,11.24118274,373.438302,0.9072383
大化瑶族自治县,95.20615824,664.638692,0.009977703
来宾市,83.0956892,866.8879784,0.581424444
兴宾区,85.13696172,399.7414989,0.636478816
忻城县,97.16007454,448.3543714,0.802672531
象州县,79.35717105,301.8132965,0.229751848
武宣县,69.92001213,317.0209056,0.155037254
金秀瑶族自治县,19.05444518,110.0196521,0.086832489
合山市,83.75378858,347.7732954,0.620514644
崇左市,67.30570937,728.3763594,0.838595922
江州区,31.03394917,92.45107676,0.045977107
扶绥县,60.44476729,593.1785081,0.41042206
宁明县,46.52055816,791.7974877,0.873177882
龙州县,77.20704461,580.4026396,0.157624249
大新县,52.45411986,716.1415479,0.181364201
天等县,24.21826662,273.1248548,0.876867403
凭祥市,48.79299253,769.2808045,0.761934229
海南省,58.88938298,995.2644401,0.668397427
海口市,16.94254539,296.0035176,0.172452632
秀英区,82.52243155,485.6660503,0.794698184
龙华区,63.38539932,182.3772443,0.818892741
琼山区,86.34940364,835.4793734,0.159574085
美兰区,74.17327917,117.0835478,0.958868075
三亚市,22.66922234,909.3741191,0.358772351
海棠区,91.7672979,528.5363884,0.712447287
吉阳区,89.34737418,619.9482672,0.670163476
天涯区,86.01294861,709.0632428,0.405139033
崖州区,35.29224958,245.7238339,0.958251588
三沙市,45.86936797,232.0109995,0.076127736
儋州市,37.39345199,708.8976701,0.678590875
五指山市,83.02903131,326.269056,0.589871804
琼海市,86.11801532,854.7370217,0.332200037
文昌市,14.27813259,968.5690099,0.179418411
万宁市,84.30535452,341.1231537,0.211309876
东方市,85.14120768,835.1530768,0.683083588
定安县,72.51265873,945.7639385,0.956317201
屯昌县,74.22017135,249.5883933,0.741826492
澄迈县,40.22740979,648.2185702,0.733021707
临高县,59.06303959,352.7725407,0.932538671
白沙黎族自治县,36.05465247,443.9350847,0.050455694
昌江黎族自治县,35.92238161,583.8291197,0.226612845
乐东黎族自治县,54.19540018,468.2130111,0.256151939
陵水黎族自治县,26.23987995,345.2942152,0.793971382
保亭黎族苗族自治县,66.99976191,549.2748906,0.798554622
琼中黎族苗族自治县,96.9109646,515.1377987,0.18374651
重庆市,91.17597416,361.6840193,0.17430698
万州区,57.4429607,451.1595428,0.432690199
涪陵区,94.34091934,919.1803585,0.039158005
渝中区,50.28045659,144.5247095,0.042979176
大渡口区,13.37862125,589.1792143,0.865906904
江北区,95.70245701,482.4464046,0.118281154
沙坪坝区,33.33960597,641.3446442,0.429136675
九龙坡区,67.78730584,150.7607935,0.50024956
南岸区,87.19788251,846.3927543,0.120011853
北碚区,80.59523114,676.3458518,0.285929952
綦江区,24.25498217,32.22816659,0.55424275
大足区,78.12339679,927.9028071,0.133383033
渝北区,70.05554413,454.7008404,0.110048651
巴南区,92.49376244,178.3345707,0.107238225
黔江区,86.77151435,148.2953473,0.80380133
长寿区,15.80596474,632.8553113,0.656057917
江津区,30.20987133,527.4395371,0.807034401
合川区,70.10451423,813.3684817,0.927785925
永川区,31.71882865,200.0120585,0.908560739
南川区,32.99112093,43.64375881,0.735301736
璧山区,17.16516626,936.5160806,0.488746744
铜梁区,84.60204732,750.39813,0.61936956
潼南区,67.64200001,861.0257513,0.274010042
荣昌区,68.75782148,137.1891643,0.354214947
开州区,63.90099196,117.1907726,0.015526844
梁平区,85.50866577,26.70903423,0.916073015
武隆区,13.48584589,476.993109,0.639022301
城口县,65.47863149,640.7523149,0.726048233
丰都县,52.24874492,191.30642,0.473285845
垫江县,19.18281848,253.4812242,0.792052179
忠县,18.05793513,825.4672913,0.087970246
云阳县,18.1288088,279.4585968,0.879091329
奉节县,32.36598041,602.0236521,0.818779686
巫山县,92.04041693,308.0184659,0.479965981
巫溪县,86.60892075,61.39119465,0.418878525
石柱土家族自治县,57.45008701,745.052881,0.987565643
秀山土家族苗族自治县,27.5749221,769.2609414,0.454131289
酉阳土家族苗族自治县,64.59045659,392.0617251,0.79954838
彭水苗族土家族自治县,73.72433076,207.9630163,0.922766765
四川省,40.21242828,899.2670792,0.009679044
成都市,77.14457401,416.1159015,0.749806263
锦江区,35.75329307,32.05269911,0.450125863
青羊区,64.37304053,720.9718875,0.275005372
金牛区,86.2877791,624.1659232,0.669281475
武侯区,88.42883095,859.4811995,0.982261361
成华区,16.63268146,621.8444461,0.967637137
龙泉驿区,16.27249371,771.4769755,0.247810046
青白江区,84.96224133,846.3227605,0.231006927
新都区,20.36973564,954.3139059,0.680640599
温江区,76.22752255,467.7305498,0.56854273
双流区,89.80733556,787.4692381,0.829813153
郫都区,68.17245935,989.1901018,0.658550934
金堂县,75.61801626,667.5128911,0.770067087
大邑县,49.06380815,947.9347475,0.730263142
蒲江县,81.101859,663.6047283,0.692523248
新津县,94.57740163,176.382695,0.811225561
都江堰市,55.38378516,847.0928058,0.813910352
彭州市,47.78642711,681.1148755,0.728288107
邛崃市,84.68782541,77.14410165,0.263113267
崇州市,64.95822476,973.8565739,0.843318854
简阳市,34.44854859,568.9651915,0.472482333
自贡市,22.23804195,608.8425023,0.885664122
自流井区,15.57974336,116.925573,0.581225061
贡井区,62.6672878,323.8608652,0.973329543
大安区,29.74329939,707.0057536,0.127579464
沿滩区,67.11066919,813.1820569,0.35806218
荣县,22.23505103,220.3585333,0.126908994
富顺县,30.94589062,570.7543777,0.404814152
攀枝花市,46.7199527,858.7355988,0.560478737
东区,47.30593906,862.1606872,0.169690388
西区,34.40215671,503.6366215,0.624489328
仁和区,13.74126999,905.4601048,0.635128366
米易县,88.4283211,65.34132492,0.088360651
盐边县,20.87209624,370.0171636,0.615906218
泸州市,94.45765155,557.8990105,0.732557517
江阳区,47.31691302,446.1702871,0.119983962
纳溪区,75.82972909,572.4713537,0.655037578
龙马潭区,76.83329285,263.5576578,0.212591164
泸县,89.89317287,716.1018646,0.412131513
合江县,67.43099648,18.44785727,0.61065274
叙永县,23.791301,183.9221243,0.723597864
古蔺县,88.88056247,273.0373737,0.013040567
德阳市,74.64271843,711.4258605,0.610748802
旌阳区,85.73325584,3.145131792,0.021865631
罗江区,18.95193886,970.8019954,0.17362229
中江县,92.43800723,753.1069254,0.608299426
广汉市,38.92083696,686.0777315,0.789849374
什邡市,80.79701855,470.0941937,0.111559388
绵竹市,66.39225711,876.454025,0.847860792
绵阳市,73.16795013,266.1166434,0.524151048
涪城区,27.3020227,618.5901686,0.778816665
游仙区,84.01810706,579.2567363,0.283569084
安州区,88.23156743,518.1758966,0.548752208
三台县,31.9921872,876.3496447,0.952507686
盐亭县,97.82061102,947.6232576,0.35017381
梓潼县,25.20427017,71.73041793,0.888391961
北川羌族自治县,18.82404602,373.7867435,0.207822402
平武县,63.42938895,10.86208937,0.428347539
江油市,91.99083622,121.1327983,0.384382488
广元市,24.18810613,890.4532876,0.015679318
利州区,44.59062416,536.9245232,0.901070081
昭化区,45.69788946,23.14953236,0.623741625
朝天区,21.3969413,533.2156536,0.194725344
旺苍县,94.60836607,604.3346192,0.199845016
青川县,39.2794375,383.9284672,0.116101057
剑阁县,68.31974445,356.4289177,0.205378989
苍溪县,34.15718392,891.1635854,0.765944974
遂宁市,56.12774402,919.353092,0.755209976
船山区,70.39687941,385.1901237,0.75293612
安居区,91.0179077,681.790683,0.678684392
蓬溪县,77.87145735,734.7440638,0.687093467
射洪县,26.04382316,262.7239854,0.265167651
大英县,62.60118535,371.3335777,0.021916937
内江市,92.27603232,525.2363593,0.471556733
市中区,81.07156079,773.2340863,0.048342572
东兴区,63.51119269,644.0556843,0.551707479
威远县,29.45360281,664.6012853,0.903865049
资中县,39.81767964,592.1993728,0.586508189
隆昌市,86.11848897,416.978387,0.279219616
乐山市,19.46397482,634.7123921,0.322138173
市中区,22.81906933,813.3032496,0.649082807
沙湾区,45.045212,519.7324028,0.234455042
五通桥区,33.14925831,346.7042261,0.361441918
金口河区,59.3189214,85.13345253,0.057081813
犍为县,59.60187941,769.7879381,0.61855624
井研县,92.98772225,266.1677681,0.318344797
夹江县,93.37190419,575.0262683,0.169925228
沐川县,87.75933995,115.9699269,0.085164731
峨边彝族自治县,23.25035884,552.0792538,0.625651693
马边彝族自治县,41.19785549,355.6435221,0.449751231
峨眉山市,80.08070072,780.9884867,0.095349714
南充市,91.16691155,951.4645726,0.374048471
顺庆区,52.57877603,426.8374367,0.976484377
高坪区,44.90333123,355.5402525,0.260873882
嘉陵区,13.31280342,330.9228396,0.508843848
南部县,56.15918715,84.56205141,0.325389106
营山县,42.45161559,697.1743245,0.436863048
蓬安县,15.76245691,342.789685,0.671495278
仪陇县,55.63096325,721.3226825,0.228401934
西充县,79.21862025,547.7032406,0.637290702
阆中市,83.02729494,74.41118046,0.545749571
眉山市,39.47456352,999.27453,0.714414975
东坡区,15.88212967,722.6560104,0.770607761
彭山区,43.04733904,657.470085,0.623765221
仁寿县,37.75842861,526.8526284,0.979183886
洪雅县,50.21934803,68.07278462,0.429062249
丹棱县,33.37485149,908.7014242,0.370682832
青神县,99.89830539,623.7145046,0.749343216
宜宾市,18.341156,346.3820924,0.236988304
翠屏区,52.31669416,811.6153284,0.90622794
南溪区,37.24307875,365.0860369,0.531478851
宜宾县,97.98019815,712.6872839,0.242251279
江安县,47.19061739,377.7671225,0.957420626
长宁县,36.56922038,661.8883208,0.062782171
高县,87.81838257,274.6561942,0.234848929
珙县,72.62248097,489.8996068,0.97282725
筠连县,81.8762361,241.4749886,0.789914467
兴文县,45.64959849,638.909203,0.732992543
屏山县,54.13595823,534.0960695,0.537518025
广安市,95.74518995,850.876828,0.385686076
广安区,91.38563943,138.637339,0.135322809
前锋区,80.76739468,237.0284565,0.930592329
岳池县,59.59609608,932.3521543,0.85386426
武胜县,78.70427059,384.509524,0.315692662
邻水县,11.99586287,857.928793,0.680137873
华蓥市,65.78528798,268.5112712,0.755620067
达州市,92.8658426,366.2086923,0.251739324
通川区,21.85422441,2.316695743,0.590431297
达川区,93.61813323,472.1655165,0.909766475
宣汉县,35.73162246,15.79631059,0.936443558
开江县,84.36139313,900.5805515,0.906179349
大竹县,26.58112966,668.5333298,0.111387855
渠县,49.59775144,136.3643745,0.365647566
万源市,58.75758461,148.8174824,0.591522553
雅安市,96.23361871,205.5864054,0.580502839
雨城区,58.42393214,851.2561074,0.81549325
名山区,38.67439809,575.745013,0.593205162
荥经县,12.44328733,894.3310781,0.610668612
汉源县,78.12494677,301.1046394,0.91217487
石棉县,26.58128949,415.1950149,0.982954695
天全县,64.20696215,266.3043525,0.883357723
芦山县,33.36685408,445.5554636,0.444192405
宝兴县,49.87783018,349.307182,0.790840599
巴中市,49.46523802,932.6846819,0.217652889
巴州区,25.10043026,165.0080261,0.054618517
恩阳区,62.8901656,405.9993623,0.53857184
通江县,44.46347674,701.8134363,0.985335221
南江县,32.86172613,16.20242883,0.862439862
平昌县,66.64745291,751.0982977,0.287380921
